"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","SOM","BTSX","50","50.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_LI","SOM","BTSX","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_LI","SSD","BTSX","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_LI","SSD","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TCD","FMLE","52","52.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","TCD","FMLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","TGO","FMLE","56","56.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_LI","TJK","BTSX","68","68.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_LI","TJK","MLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_LI","TJK","MLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LI","TJK","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","TZA","BTSX","61","61.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","TZA","MLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","UGA","FMLE","46","46.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","UGA","FMLE","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_LI","UZB","FMLE","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LI","UZB","FMLE","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_LI","VNM","MLE","66","66.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_LI","VNM","MLE","69","69.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_LI","VNM","MLE","71","71.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_LI","VNM","BTSX","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_LI","YEM","BTSX","58","58.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","YEM","BTSX","64","64.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","ZMB","BTSX","43","43.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","ZMB","BTSX","41","41.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ZMB","BTSX","57","57.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","ZMB","FMLE","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ZWE","FMLE","60","60.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","ZWE","MLE","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","AGO","MLE","50","50.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","AGO","BTSX","46","46.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LMI","AGO","BTSX","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","ALB","MLE","67","67.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","ALB","BTSX","74","74.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LMI","ALB","BTSX","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_LMI","ALB","BTSX","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","ARM","FMLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","ARM","BTSX","67","67.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_LMI","ARM","FMLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_LMI","ARM","BTSX","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LMI","AZE","MLE","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","BLZ","FMLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","BLZ","BTSX","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_LMI","BLZ","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_LMI","BLZ","MLE","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","BOL","MLE","61","61.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","BOL","BTSX","58","58.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","BOL","BTSX","68","68.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_LMI","BOL","MLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_LMI","BOL","FMLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_LMI","BOL","BTSX","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","SEAR","WB_LMI","BTN","FMLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","SEAR","WB_LMI","BTN","FMLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","SEAR","WB_LMI","BTN","FMLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","SEAR","WB_LMI","BTN","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","CHN","MLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","CHN","FMLE","73","73.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_LMI","CHN","FMLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","CIV","MLE","50","50.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","CIV","MLE","52","52.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LMI","CIV","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LMI","CIV","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LMI","CIV","FMLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LMI","CIV","BTSX","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LMI","CMR","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LMI","CMR","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","COG","BTSX","52","52.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","COG","BTSX","59","59.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LMI","COG","FMLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LMI","COG","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","CPV","FMLE","68","68.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","CPV","FMLE","78","78.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LMI","CPV","FMLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LMI","CPV","FMLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LMI","CPV","FMLE","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","DJI","FMLE","59","59.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_LMI","DJI","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_LMI","DJI","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","ECU","MLE","67","67.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","ECU","BTSX","73","73.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","ECU","BTSX","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_LMI","ECU","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_LMI","ECU","BTSX","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","EGY","FMLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","EGY","BTSX","71","71.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","FSM","FMLE","67","67.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","FSM","BTSX","66","66.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_LMI","FSM","FMLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_LMI","FSM","BTSX","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_LMI","GEO","MLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_LMI","GEO","FMLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LMI","GEO","FMLE","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","GTM","MLE","68","68.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","GUY","BTSX","65","65.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_LMI","GUY","BTSX","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_LMI","GUY","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","HND","BTSX","71","71.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_LMI","HND","FMLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_LMI","HND","FMLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_LMI","HND","BTSX","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","IDN","MLE","69","69.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","IDN","FMLE","64","64.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","IDN","FMLE","73","73.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","SEAR","WB_LMI","IDN","MLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","SEAR","WB_LMI","IDN","FMLE","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","IND","MLE","64","64.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","IND","BTSX","66","66.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","IRN","BTSX","64","64.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_LMI","IRN","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_LMI","IRN","BTSX","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_LMI","JOR","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_LMI","JOR","FMLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_LMI","JOR","FMLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_LMI","KIR","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_LMI","KIR","MLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_LMI","KIR","BTSX","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","SEAR","WB_LMI","LKA","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","SEAR","WB_LMI","LKA","BTSX","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","LSO","MLE","59","59.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","LSO","BTSX","48","48.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LMI","LSO","FMLE","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","MAR","FMLE","66","66.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","MAR","FMLE","70","70.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","MAR","FMLE","73","73.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_LMI","MAR","FMLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_LMI","MAR","FMLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_LMI","MDA","MLE","64","64.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_LMI","MDA","MLE","66","66.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","MDA","FMLE","72","72.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_LMI","MDA","FMLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","MDV","MLE","60","60.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","SEAR","WB_LMI","MDV","MLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","SEAR","WB_LMI","MDV","MLE","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","MHL","BTSX","66","66.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_LMI","MHL","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","MNG","BTSX","63","63.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","NIC","MLE","70","70.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","NIC","MLE","70","70.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","NIC","FMLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","PAK","MLE","59","59.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","PAK","BTSX","60","60.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","PAK","BTSX","65","65.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","AND","FMLE","83","83.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_HI","ARE","FMLE","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_HI","ARE","FMLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_HI","ARE","FMLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_HI","ATG","MLE","70","70.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_HI","ATG","MLE","73","73.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_HI","ATG","FMLE","72","72.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_HI","ATG","MLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_HI","ATG","FMLE","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_HI","AUS","MLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_HI","AUS","MLE","77","77.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_HI","AUS","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_HI","AUS","BTSX","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_HI","AUS","BTSX","23","23.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_HI","AUS","BTSX","25","25.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","AUT","BTSX","78","78.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","AUT","BTSX","81","81.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","AUT","FMLE","24","24.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","AUT","BTSX","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","AUT","BTSX","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","BEL","FMLE","81","81.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","BEL","MLE","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_HI","BHR","FMLE","76","76.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_HI","BHR","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_HI","BHR","FMLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_HI","BHS","MLE","69","69.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_HI","BHS","BTSX","73","73.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_HI","BHS","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_HI","BHS","MLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_HI","BRB","BTSX","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_HI","BRB","BTSX","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_HI","BRB","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_HI","BRB","BTSX","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_HI","BRN","FMLE","75","75.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_HI","BRN","FMLE","79","79.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_HI","BRN","BTSX","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_HI","CAN","FMLE","81","81.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_HI","CAN","FMLE","84","84.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_HI","CAN","MLE","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","CHE","MLE","77","77.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","CHE","MLE","81","81.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","CHE","FMLE","81","81.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","CHE","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","CHE","BTSX","25","25.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_HI","COK","BTSX","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_HI","COK","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","CYP","FMLE","84","84.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","CYP","FMLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","CYP","BTSX","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","CZE","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","CZE","FMLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","DEU","MLE","78","78.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","DEU","MLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","DEU","FMLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","DEU","BTSX","24","24.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","DNK","MLE","72","72.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","DNK","MLE","75","75.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","DNK","BTSX","77","77.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","ESP","MLE","73","73.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","ESP","BTSX","77","77.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","ESP","BTSX","79","79.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","ESP","FMLE","27","27.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","FIN","FMLE","81","81.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","FIN","MLE","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","FRA","MLE","73","73.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","FRA","MLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","FRA","BTSX","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","GBR","MLE","73","73.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","GBR","BTSX","78","78.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","GBR","BTSX","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_HI","GNQ","BTSX","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","GRC","MLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","GRC","FMLE","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","HRV","MLE","71","71.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","HRV","MLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","HRV","FMLE","76","76.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","HRV","MLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","HRV","MLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","HUN","BTSX","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","HUN","BTSX","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","IRL","FMLE","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","ISL","MLE","81","81.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","ISL","FMLE","82","82.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","ISL","MLE","24","24.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","ISL","FMLE","25","25.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","ISR","MLE","80","80.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","ISR","MLE","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","ITA","BTSX","80","80.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","ITA","BTSX","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_HI","JPN","BTSX","79","79.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_HI","JPN","BTSX","84","84.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_HI","JPN","FMLE","27","27.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_HI","KOR","FMLE","27","27.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_HI","KWT","MLE","78","78.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_HI","KWT","FMLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","LUX","BTSX","78","78.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","MCO","MLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","MCO","FMLE","27","27.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","MCO","BTSX","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","MCO","BTSX","25","25.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","MLT","FMLE","83","83.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","MLT","BTSX","78","78.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","MLT","FMLE","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","NLD","MLE","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","NLD","MLE","79","79.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","NLD","FMLE","81","81.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","NOR","MLE","74","74.00000","","",""
